f0,f1,f2,f3,f4,y
0.743799055822677,0.042326185879535,0.019556745305279,0.233501394491672,0.095921765510361,0
0.694602112872975,0.035139340774875,0.014501437695635,0.176015953177279,0.141106636627978,0
0.77233589087809,0.04517335352774,0.02294103110047,0.268767236683677,0.164115906888331,0
0.805033897357204,0.040734089948706,0.024398280847259,0.314396028751108,0.052079751592577,0
0.640763853367434,0.04465336749845,0.023696642082445,0.239909297129599,0.060600807417079,0
0.692565815652174,0.044893214196593,0.02593263375587,0.269214403942463,0.15379365585831,0
0.544813867594203,0.04158424700792,0.024884030762855,0.288030888116499,0.116904860065152,0
0.656432433213981,0.042286027622677,0.021038510597718,0.228667953740467,0.109352610868649,0
0.765249113043478,0.037352879325041,0.016021225282924,0.214259587228739,0.102738645631312,0
0.779189163648764,0.040509520149674,0.019162976203547,0.235925721662642,0.105073060578583,0
0.812480818414322,0.036836199976871,0.017889231978269,0.241522338718483,0.11919502384992,0
0.617561807331628,0.039030567664719,0.015557632383407,0.196712631041746,0.159587500291765,0
0.748299952122762,0.039962476989327,0.019122031766738,0.202617114021537,0.109310191875817,0
0.590018021483376,0.036836199976871,0.023200097722121,0.243110866021646,0.177167098449477,0
0.748110258414322,0.040734089948706,0.015762726794373,0.26911196914928,0.101958779591801,0
0.727998153657289,0.042363366725919,0.023831572612397,0.330647703150722,0.139462013147641,0
0.547371412514919,0.039531037507512,0.017112032113315,0.291560948768133,0.12775757964328,0
0.798074319113384,0.040470833736069,0.019931286527689,0.305071217739674,0.095777345494782,0
0.728279388644501,0.04599599252319,0.022483197847806,0.326697985885648,0.096481391593175,0
0.646841416129582,0.045226429391965,0.022750540935586,0.277077317501837,0.230126391842992,0
0.803237155464621,0.038376107145487,0.022077475697125,0.220886192348789,0.083784586947494,0
0.521227621483376,0.046133389391174,0.024042064242488,0.316778819705853,0.115365970569405,0
0.683747255106564,0.037912385107938,0.01690595639037,0.240415183307317,0.091477675074535,0
0.621687831679454,0.043964908081474,0.023253697712361,0.337436521729164,0.11040603418433,0
0.635473015379369,0.044842676696065,0.024849021762555,0.339502988977276,0.154025892229459,0
0.733698696947997,0.045374435161521,0.02252467403181,0.291088172794504,0.167827344396215,0
0.763283585200341,0.043015077413706,0.018018765289095,0.244765581962441,0.080933577976257,0
0.702859009309463,0.035061029220268,0.013274008086212,0.138701967333415,0.07765258884549,0
0.656434315566922,0.041571414461174,0.020479898194783,0.219481522387089,0.22042059284414,0
0.654105669292413,0.038832579627406,0.020035783983462,0.252868962284141,0.225761527235095,0
0.616794739232737,0.078434691722636,0.044019633469025,0.468898360412333,0.17385521079153,0
0.765408761670929,0.078826168130825,0.043142059342546,0.457473800453938,0.148327663923091,0
0.640105292821824,0.080739594446135,0.046113101162565,0.44337194346241,0.11964385353715,0
0.597371902472293,0.074530737500202,0.04648036035255,0.488255320879924,0.137877138333609,0
0.62857785998295,0.077679831028158,0.045285527217897,0.447876447997325,0.097930410147547,0
0.632985450502984,0.078991158190792,0.048131851257454,0.481150753443166,0.068930316416495,0
0.754570484978687,0.080427778897695,0.047157441525201,0.476162673464128,0.121045505505794,0
0.77233589087809,0.077836227828767,0.042209111085788,0.403585217959975,0.140485800615724,0
0.694378356214834,0.074041456622757,0.041558874396473,0.46360938205485,0.125787403349128,0
0.726428251662404,0.064133135172176,0.034371470524254,0.361559905297641,0.198712203750951,0
0.644351236146633,0.077651438970843,0.045272573886815,0.449884169983427,0.201486019564312,0
0.597271952259165,0.057336213902819,0.03459902907478,0.347159404378855,0.11641612409318,0
0.736765458005115,0.044764315710439,0.020984538387033,0.217333149546019,0.113441164610693,0
0.677806195123615,0.053775178600659,0.038916806123891,0.245228902425864,0.109969203850691,0
0.737712969548167,0.049319947243172,0.02858161799974,0.199570776745631,0.175662899992262,0
0.691388336231884,0.05670779590832,0.033837068415245,0.346536452475794,0.247883139435248,0
0.643115808081841,0.047057333680794,0.020350364883957,0.229873138495284,0.117264359037497,0
0.807757885763001,0.04593127657782,0.028203321852763,0.261114175457499,0.117500179624509,0
0.686544176231884,0.057273938267556,0.032363944490748,0.294961227798116,0.143517002946986,0
0.732407875873828,0.053177235926862,0.027722739487255,0.326992993938664,0.184245444740761,0
0.610397111543052,0.044150758955613,0.027798530256433,0.263651406544656,0.180860781194965,0
0.613537936913896,0.074486929778894,0.041075694616063,0.40580253732064,0.165455453001357,0
0.817050298380222,0.073793971561679,0.040751861338999,0.396469939414555,0.175709384325199,0
0.644330775788576,0.047808038416111,0.029093863364689,0.285603971381269,0.140567507460159,0
0.670133306052856,0.06966922029348,0.039710968634964,0.350279725857756,0.110792361040523,0
0.767490764603581,0.052840234985257,0.030805553541606,0.263383500157393,0.098393698864173,0
0.748567639624894,0.056830931869433,0.031441654623404,0.25027578604529,0.153477349127877,0
0.615211139710145,0.038568595519909,0.018645979213494,0.191232908547431,0.169420023582155,0
0.611764705882353,0.05325930972487,0.02773376360102,0.364421401073231,0.198324351226148,0
0.596760443307758,0.048962968778136,0.020350364883957,0.142636514096555,0.105413528691142,0
0.696422968525149,0.062455272899986,0.032496017690732,0.385969306715051,0.165448759176652,0
0.748031866325661,0.055225479111221,0.029339529985542,0.340266656600169,0.189699909565319,0
0.724927388917306,0.04603079121021,0.022211620225422,0.20005355071154,0.094900643074431,0
0.592234363853367,0.056102538309836,0.026591515317003,0.332658075594629,0.087329752070666,0
0.531330830185848,0.064201633283496,0.034347158740978,0.388858246086896,0.047268151561627,0
0.670044899300938,0.052412563406001,0.025531697316983,0.221679681858065,0.110956640625239,0
0.778597816197783,0.06003980089715,0.027474696979368,0.299082384886725,0.073976708335879,0
0.726717639147485,0.059549830410785,0.030065363195882,0.331494760117263,0.078664365011744,0
0.582647097289002,0.063234608243484,0.034043886286341,0.389189189275055,0.171731113076709,0
0.603796389428815,0.046364375463579,0.023264864377534,0.2465526751785,0.10219297023467,0
0.651250845353794,0.061129562754342,0.03214236286625,0.319702531609421,0.160193576460159,0
0.785310747280477,0.05698561001817,0.027775399305295,0.37011267833869,0.201885546540082,0
0.851605569582268,0.063977063484464,0.033951362520652,0.422614451279121,0.158642307950763,0
0.742520034100597,0.060117164658155,0.031019819170046,0.278358057380774,0.086010338036058,0
0.618762877271952,0.061357343375274,0.030349704609731,0.416770478878493,0.159225582919349,0
0.677163804808184,0.060787880764486,0.029918166249995,0.27102742821203,0.117618976164202,0
0.594675435157715,0.066671901015105,0.037981287731946,0.447839676502557,0.103405545679655,0
0.76075021312873,0.057336213902819,0.029741529918818,0.422283508090962,0.075603480828972,0
0.695265194339301,0.041808816806952,0.019978556309226,0.153876325351103,0.11708196771281,0
0.597426216811594,0.061419717699336,0.033272854732882,0.370041761979049,0.115234131856898,0
0.770423415924979,0.059357342036363,0.033044629344872,0.36878102602731,0.239079767541238,0
0.805036918942881,0.041334349817034,0.020827592874277,0.143089383705039,0.074292550810172,0
0.636197359522592,0.063244126890795,0.034158947941382,0.391268191327362,0.132080986165048,0
0.625662392634271,0.044434426021551,0.023997750216805,0.166743112623661,0.097046308573076,0
0.765289726035806,0.067266865123498,0.03536445319598,0.417379531763349,0.212540043697467,0
0.54163833943734,0.067788333679147,0.029935829885056,0.390182018839533,0.15047757085459,0
0.710546212446718,0.043488598862136,0.024365897519552,0.185976834017866,0.083376189650849,0
0.690366581415175,0.043794655408073,0.023815380948543,0.222129067892362,0.110673283429709,0
0.704855282250639,0.061690613487584,0.03318991669126,0.334556730024171,0.107349466382452,0
0.660301221756181,0.065632463689282,0.03477174017747,0.343651406584369,0.139415431439758,0
0.526943958369991,0.076195010977246,0.039303133523963,0.448323511604704,0.131042810909738,0
0.636356107894288,0.072787532270948,0.039169704498814,0.409490190007609,0.15098363905581,0
0.635251491901108,0.062894316270065,0.035894362183037,0.366833976914911,0.173172987926458,0
0.720853528661552,0.048890785630509,0.026066022224139,0.197688913446815,0.147414253128793,0
0.656228711884058,0.075008346882396,0.043028218798026,0.488131468899753,0.174168379288465,0
0.653650782063086,0.064865471433043,0.034848131605563,0.376333319288766,0.234391614470389,0
0.616993463870418,0.056598341714248,0.029561622541232,0.308291965517549,0.161606966071253,0
0.752533043614663,0.068993792244511,0.036218195460101,0.442305570974585,0.220850274233821,0
0.762906128695652,0.070072529309707,0.037909324788684,0.447324875972934,0.289384425665959,0
0.737277812105712,0.05214298250597,0.029337847341358,0.217012595524989,0.11180929884565,0
0.804523228644501,0.0493304465996,0.029682651141758,0.30663390671961,0.127343313205938,0
0.723108139539642,0.058873882816393,0.033107889786947,0.394491976634196,0.154673631329178,0
0.762435641943734,0.057985862231458,0.034275195797716,0.36635410929208,0.214437508317563,0
0.679492343052003,0.042853995002872,0.018645979213494,0.140999216225262,0.078535539044288,0
0.603455586427963,0.052114966205248,0.027582641407215,0.244649751846586,0.092098923524635,0
0.733814418005115,0.050015993513189,0.02684607943849,0.316459556892765,0.122857916305208,0
0.853537936913896,0.06966922029348,0.040242980465789,0.490883303208137,0.124960337615857,0
0.533718058011935,0.060627765434591,0.030324429817533,0.385416436930042,0.124382404787604,0
0.766714028849105,0.062148423725342,0.030497140900793,0.355837470194338,0.181318705919399,0
0.721606516760443,0.066864389389527,0.036326139907378,0.350689465030489,0.114059268501757,0
0.801591361364024,0.077451251022176,0.040557561372761,0.45301709880927,0.203677619713045,0
0.74663977029838,0.061731365551888,0.036182213956086,0.373781945278275,0.140664283716443,0
0.770449542438193,0.041931480979012,0.020121776686096,0.12764673441316,0.085688615175668,0
0.782568577527707,0.060580209502285,0.028884324186555,0.272872392272007,0.095656326838373,0
0.63423149885763,0.051346863483465,0.027673978997518,0.241011498188861,0.110740583957564,0
0.865766318158568,0.052592749924179,0.028446196810561,0.232700338893039,0.053428594220771,0
0.696504688832055,0.04959818047725,0.024560197485791,0.221070049690253,0.250632755465997,0
0.736061381074169,0.060165793289781,0.032008362858267,0.349012686232545,0.091963441302335,0
0.562958226768968,0.056614382426553,0.030874946388542,0.317539989038619,0.180902120245973,0
0.651143214595055,0.063729578423386,0.036356981141019,0.417886691476643,0.182769580987179,0
0.757362192804774,0.060793601596541,0.032008362858267,0.327489499002204,0.217710552381125,0
0.627397698346121,0.055766230441941,0.026442478408726,0.331729178230939,0.203078178011531,0
0.750488729207161,0.049835881257033,0.023016341165054,0.228666350320721,0.121826500621861,0
0.736134454015345,0.051355324503297,0.024945713294904,0.26073595465212,0.08109963452595,0
0.620211161261722,0.050873045910889,0.029218414623604,0.306835249775364,0.141224164226445,0
0.54690537084399,0.056239030058895,0.032267429479918,0.342393822469364,0.074282473142196,0
0.636122745780051,0.059090819622916,0.025830620340969,0.312970427294643,0.130820733032882,0
0.691986359761296,0.066720023094274,0.032817946050927,0.364202978569046,0.125887623892711,0
0.583490863358909,0.078112406845957,0.041132013432777,0.46713350452667,0.091852754357724,0
0.684688850605286,0.079750980812584,0.044120863686669,0.481998432450524,0.137715544163334,0
0.766798418823529,0.073006519021117,0.035599968265357,0.439041267697527,0.239986238389904,0
0.611636828644501,0.068885517523071,0.033951362520652,0.434197462864688,0.109000668358245,0
0.781346973572038,0.051965787719401,0.02384776427625,0.216370656418394,0.097674754335135,0
0.701573684160273,0.0487343888299,0.028554141238408,0.243670711559552,0.131862419472844,0
0.639763328218244,0.072563058966348,0.040121238648376,0.471263099938503,0.070518480318518,0
0.672979065780051,0.052563634014259,0.027055618623101,0.256987119240372,0.249325287369328,0
0.846035805626598,0.059357342036363,0.03071302975001,0.31009376730504,0.067080585518899,0
0.619765230758738,0.057136322136044,0.025531697316983,0.256837371154294,0.17259936381178,0
0.620991926342711,0.058338285824386,0.034141852653152,0.37632133941011,0.107964859876395,0
